Gene stable ID	Protein stable ID version
ENSG00000163932	ENSP00000378217.2
ENSG00000163932	ENSP00000331602.3
ENSG00000163932	ENSP00000498400.1
ENSG00000163932	ENSP00000498857.1
ENSG00000163932	ENSP00000498623.1
ENSG00000163932	ENSP00000418106.1
ENSG00000163932	ENSP00000513355.1
ENSG00000163932	ENSP00000419629.1
ENSG00000163932	ENSP00000499184.1
ENSG00000163932	ENSP00000499558.1
ENSG00000163932	ENSP00000498262.1
ENSG00000163932	
ENSG00000269001	
ENSG00000298858	
ENSG00000289308	
ENSG00000167798	
ENSG00000298864	
ENSG00000302423	
ENSG00000298876	
ENSG00000302431	
ENSG00000251257	
ENSG00000302442	
ENSG00000302470	
ENSG00000302500	
ENSG00000302537	
ENSG00000249593	
ENSG00000302548	
ENSG00000302553	
ENSG00000289983	
ENSG00000249297	
ENSG00000302594	
ENSG00000298918	
ENSG00000245275	
ENSG00000302608	
ENSG00000302633	
ENSG00000267419	
ENSG00000250488	
ENSG00000302640	
ENSG00000250842	
ENSG00000131401	
ENSG00000298979	
ENSG00000286625	
ENSG00000302659	
ENSG00000302708	
ENSG00000302713	
ENSG00000302731	
ENSG00000253348	
ENSG00000302819	
ENSG00000224689	
ENSG00000248257	
ENSG00000105501	
ENSG00000302826	
ENSG00000240320	
ENSG00000250098	
ENSG00000302837	
ENSG00000302839	
ENSG00000006659	ENSP00000353893.2
ENSG00000006659	ENSP00000375905.2
ENSG00000006659	ENSP00000471660.1
ENSG00000141698	ENSP00000389948.2
ENSG00000141698	
ENSG00000141698	ENSP00000429878.1
ENSG00000141698	ENSP00000397742.1
ENSG00000141698	ENSP00000392092.1
ENSG00000141698	ENSP00000475710.1
ENSG00000141698	ENSP00000431066.1
ENSG00000299037	
ENSG00000299042	
ENSG00000299066	
ENSG00000299068	
ENSG00000248809	
ENSG00000299105	
ENSG00000162631	ENSP00000359090.2
ENSG00000162631	ENSP00000359091.3
ENSG00000162631	ENSP00000359085.1
ENSG00000162631	
ENSG00000162631	ENSP00000359084.1
ENSG00000162631	ENSP00000359082.1
ENSG00000162631	ENSP00000359083.1
ENSG00000287726	
ENSG00000278813	
ENSG00000273079	ENSP00000489997.1
ENSG00000273079	ENSP00000477455.1
ENSG00000273079	ENSP00000519339.1
ENSG00000273079	ENSP00000486677.3
ENSG00000273079	
ENSG00000273079	ENSP00000486411.1
ENSG00000105205	ENSP00000221804.3
ENSG00000288948	
ENSG00000277764	
ENSG00000116035	ENSP00000234392.2
ENSG00000116035	ENSP00000405114.2
ENSG00000116035	ENSP00000495231.1
ENSG00000248693	
ENSG00000299141	
ENSG00000299151	
ENSG00000125753	ENSP00000467061.1
ENSG00000125753	ENSP00000245932.5
ENSG00000125753	ENSP00000464742.1
ENSG00000125753	ENSP00000467773.1
ENSG00000125753	ENSP00000467005.1
ENSG00000125753	
ENSG00000125753	ENSP00000516196.1
ENSG00000125753	ENSP00000516197.1
ENSG00000125753	ENSP00000466319.1
ENSG00000249743	
ENSG00000116039	ENSP00000234396.4
ENSG00000116039	ENSP00000408361.2
ENSG00000116039	ENSP00000388353.1
ENSG00000116039	
ENSG00000116039	ENSP00000407840.2
ENSG00000262703	
ENSG00000262999	
ENSG00000189067	ENSP00000459533.1
ENSG00000189067	ENSP00000483114.1
ENSG00000189067	ENSP00000397958.2
ENSG00000189067	ENSP00000340118.5
ENSG00000189067	ENSP00000459138.1
ENSG00000189067	ENSP00000459603.1
ENSG00000189067	ENSP00000459094.1
ENSG00000189067	ENSP00000460873.1
ENSG00000189067	ENSP00000458836.1
ENSG00000189067	ENSP00000461667.1
ENSG00000189067	ENSP00000461813.1
ENSG00000189067	ENSP00000460743.1
ENSG00000189067	ENSP00000458871.1
ENSG00000189067	ENSP00000458981.1
ENSG00000189067	ENSP00000460133.1
ENSG00000189067	ENSP00000459913.1
ENSG00000189067	ENSP00000459898.1
ENSG00000189067	ENSP00000459026.1
ENSG00000189067	ENSP00000458538.1
ENSG00000284343	
ENSG00000241890	
ENSG00000261714	
ENSG00000276744	
ENSG00000235098	ENSP00000429035.1
ENSG00000235098	ENSP00000428419.1
ENSG00000235098	ENSP00000445688.1
ENSG00000235098	ENSP00000482314.1
ENSG00000235098	ENSP00000428201.1
ENSG00000169410	ENSP00000482732.1
ENSG00000169410	
ENSG00000169410	ENSP00000455934.1
ENSG00000248572	
ENSG00000302860	
ENSG00000302907	
ENSG00000287090	
ENSG00000302937	
ENSG00000302939	
ENSG00000133704	ENSP00000256079.4
ENSG00000133704	ENSP00000444520.1
ENSG00000133704	ENSP00000446232.1
ENSG00000133704	ENSP00000439556.1
ENSG00000133704	ENSP00000481026.1
ENSG00000133704	ENSP00000440979.1
ENSG00000133704	ENSP00000443789.1
ENSG00000133704	ENSP00000439413.1
ENSG00000133704	ENSP00000444050.1
ENSG00000133704	ENSP00000446254.1
ENSG00000133704	
ENSG00000248505	
ENSG00000143740	ENSP00000506670.1
ENSG00000143740	
ENSG00000143740	ENSP00000505941.1
ENSG00000143740	ENSP00000506704.1
ENSG00000143740	ENSP00000505610.1
ENSG00000143740	ENSP00000505265.1
ENSG00000143740	ENSP00000355722.1
ENSG00000143740	ENSP00000505540.1
ENSG00000143740	ENSP00000505843.1
ENSG00000143740	ENSP00000506091.1
ENSG00000143740	ENSP00000355721.5
ENSG00000143740	ENSP00000506515.1
ENSG00000143740	ENSP00000505017.1
ENSG00000143740	ENSP00000505812.1
ENSG00000143740	ENSP00000314157.7
ENSG00000143740	ENSP00000505139.1
ENSG00000143740	ENSP00000402730.2
ENSG00000143740	ENSP00000485027.2
ENSG00000143740	ENSP00000505648.1
ENSG00000143740	ENSP00000411128.2
ENSG00000143740	ENSP00000483253.1
ENSG00000143740	ENSP00000506178.1
ENSG00000143740	ENSP00000504959.1
ENSG00000143740	ENSP00000475207.1
ENSG00000299184	
ENSG00000299189	
ENSG00000299201	
ENSG00000303008	
ENSG00000303065	
ENSG00000299217	
ENSG00000303067	
ENSG00000299222	
ENSG00000227500	ENSP00000386865.1
ENSG00000227500	
ENSG00000227500	ENSP00000479672.1
ENSG00000227500	ENSP00000481989.1
ENSG00000227500	ENSP00000316007.7
ENSG00000227500	ENSP00000388185.2
ENSG00000227500	ENSP00000478264.1
ENSG00000227500	ENSP00000465199.2
ENSG00000227500	ENSP00000479083.1
ENSG00000299226	
ENSG00000235635	
ENSG00000290382	
ENSG00000250343	
ENSG00000260165	
ENSG00000259931	
ENSG00000261396	
ENSG00000260269	
ENSG00000259945	
ENSG00000258881	ENSP00000475641.1
ENSG00000258881	ENSP00000475757.1
ENSG00000303113	
ENSG00000299256	
ENSG00000260894	
ENSG00000303135	
ENSG00000237718	
ENSG00000249710	
ENSG00000239322	
ENSG00000299264	
ENSG00000293702	
ENSG00000226186	
ENSG00000241159	
ENSG00000261636	
ENSG00000144031	ENSP00000272421.6
ENSG00000144031	ENSP00000388883.1
ENSG00000144031	ENSP00000407004.1
ENSG00000144031	ENSP00000353796.3
ENSG00000144031	
ENSG00000169375	ENSP00000378402.3
ENSG00000169375	ENSP00000515832.1
ENSG00000169375	ENSP00000353622.4
ENSG00000169375	ENSP00000515833.1
ENSG00000169375	ENSP00000454296.2
ENSG00000169375	ENSP00000455204.2
ENSG00000169375	ENSP00000378403.4
ENSG00000169375	ENSP00000515828.1
ENSG00000169375	ENSP00000515834.1
ENSG00000169375	ENSP00000515829.1
ENSG00000169375	ENSP00000515826.1
ENSG00000169375	
ENSG00000169375	ENSP00000455072.1
ENSG00000169375	ENSP00000454750.1
ENSG00000169375	ENSP00000455834.1
ENSG00000169375	ENSP00000455662.1
ENSG00000169375	ENSP00000455644.1
ENSG00000169375	ENSP00000456997.1
ENSG00000293715	
ENSG00000303144	
ENSG00000293717	
ENSG00000251129	
ENSG00000293730	
ENSG00000293423	
ENSG00000248994	
ENSG00000293340	
ENSG00000256091	
ENSG00000086827	ENSP00000200135.3
ENSG00000086827	ENSP00000440879.1
ENSG00000086827	ENSP00000439197.1
ENSG00000117411	ENSP00000503129.1
ENSG00000117411	ENSP00000407468.3
ENSG00000117411	ENSP00000361399.1
ENSG00000117411	ENSP00000503859.1
ENSG00000117411	ENSP00000504761.1
ENSG00000117411	ENSP00000503931.1
ENSG00000117411	ENSP00000349293.6
ENSG00000117411	ENSP00000310696.7
ENSG00000166888	ENSP00000300134.3
ENSG00000166888	ENSP00000519637.1
ENSG00000166888	ENSP00000452373.2
ENSG00000166888	ENSP00000519638.1
ENSG00000166888	ENSP00000451074.2
ENSG00000166888	ENSP00000519639.1
ENSG00000166888	ENSP00000498693.1
ENSG00000166888	ENSP00000450732.2
ENSG00000166888	ENSP00000519640.1
ENSG00000166888	ENSP00000450428.2
ENSG00000166888	ENSP00000452203.2
ENSG00000166888	ENSP00000451546.2
ENSG00000166888	ENSP00000452394.2
ENSG00000166888	ENSP00000519641.1
ENSG00000166888	ENSP00000450747.2
ENSG00000166888	ENSP00000451909.1
ENSG00000166888	
ENSG00000166888	ENSP00000445409.2
ENSG00000166888	ENSP00000438451.2
ENSG00000166888	ENSP00000451742.1
ENSG00000166888	ENSP00000444530.2
ENSG00000166888	ENSP00000401486.3
ENSG00000166888	ENSP00000491116.2
ENSG00000166888	ENSP00000450510.1
ENSG00000124357	
ENSG00000124357	ENSP00000477639.1
ENSG00000124357	ENSP00000389087.2
ENSG00000124357	ENSP00000436326.1
ENSG00000124357	ENSP00000408550.1
ENSG00000124357	ENSP00000396070.3
ENSG00000124357	ENSP00000404531.3
ENSG00000124357	ENSP00000411846.3
ENSG00000124357	ENSP00000400941.2
ENSG00000124357	ENSP00000244204.5
ENSG00000124357	ENSP00000435207.2
ENSG00000124357	ENSP00000435437.1
ENSG00000124357	ENSP00000431204.1
ENSG00000124357	ENSP00000437192.1
ENSG00000141527	ENSP00000498570.1
ENSG00000141527	ENSP00000515382.1
ENSG00000141527	ENSP00000515383.1
ENSG00000141527	
ENSG00000141527	ENSP00000458715.1
ENSG00000141527	ENSP00000498071.1
ENSG00000141527	ENSP00000459244.2
ENSG00000141527	ENSP00000460883.1
ENSG00000141527	ENSP00000515384.1
ENSG00000141527	ENSP00000499145.1
ENSG00000141527	ENSP00000498956.1
ENSG00000141527	ENSP00000516501.1
ENSG00000141527	ENSP00000498274.1
ENSG00000141527	ENSP00000461806.1
ENSG00000141527	ENSP00000344549.2
ENSG00000141527	ENSP00000498004.1
ENSG00000141527	ENSP00000460405.1
ENSG00000162745	ENSP00000436707.1
ENSG00000162745	ENSP00000294794.3
ENSG00000162745	ENSP00000435212.1
ENSG00000162745	ENSP00000356917.2
ENSG00000162745	ENSP00000356915.1
ENSG00000293775	
ENSG00000303157	
ENSG00000293800	
ENSG00000260719	
ENSG00000251649	
ENSG00000293814	
ENSG00000293832	
ENSG00000289155	
ENSG00000259843	
ENSG00000299289	
ENSG00000299315	
ENSG00000299327	
ENSG00000272795	
ENSG00000291179	
ENSG00000299350	
ENSG00000187862	ENSP00000357219.3
ENSG00000187862	
ENSG00000293875	
ENSG00000261090	
ENSG00000299354	
ENSG00000303168	
ENSG00000289535	
ENSG00000260519	
ENSG00000261235	
ENSG00000303228	
ENSG00000286074	
ENSG00000243353	
ENSG00000293942	
ENSG00000289241	
ENSG00000257070	
ENSG00000162891	ENSP00000356065.1
ENSG00000162891	ENSP00000356063.3
ENSG00000162891	ENSP00000375796.2
ENSG00000293947	
ENSG00000289515	
ENSG00000256603	
ENSG00000303239	
ENSG00000299365	
ENSG00000228607	ENSP00000396304.2
ENSG00000249609	
ENSG00000257101	
ENSG00000293007	
ENSG00000256452	
ENSG00000251361	
ENSG00000255710	
ENSG00000201687	
ENSG00000230716	
ENSG00000110400	ENSP00000513010.1
ENSG00000110400	
ENSG00000110400	ENSP00000264025.3
ENSG00000110400	ENSP00000345289.2
ENSG00000251445	
ENSG00000303310	
ENSG00000303322	
ENSG00000293965	
ENSG00000282917	
ENSG00000294007	
ENSG00000260260	
ENSG00000267611	
ENSG00000267725	
ENSG00000294014	
ENSG00000261803	
ENSG00000076650	ENSP00000467632.1
ENSG00000076650	ENSP00000170564.1
ENSG00000076650	
ENSG00000199217	
ENSG00000255247	
ENSG00000254406	
ENSG00000288975	
ENSG00000137976	ENSP00000359699.3
ENSG00000137976	ENSP00000359696.3
ENSG00000151702	ENSP00000477262.1
ENSG00000151702	ENSP00000513017.1
ENSG00000151702	ENSP00000339627.7
ENSG00000151702	ENSP00000476428.1
ENSG00000151702	ENSP00000281428.8
ENSG00000151702	ENSP00000433488.2
ENSG00000151702	ENSP00000399985.3
ENSG00000151702	ENSP00000432950.1
ENSG00000151702	
ENSG00000289640	
ENSG00000303359	
ENSG00000294094	
ENSG00000179934	ENSP00000326432.4
ENSG00000179934	ENSP00000390104.1
ENSG00000303375	
ENSG00000294120	
ENSG00000303384	
ENSG00000294132	
ENSG00000229717	
ENSG00000294155	
ENSG00000228168	
ENSG00000294175	
ENSG00000249667	
ENSG00000238267	
ENSG00000294181	
ENSG00000203663	ENSP00000493154.1
ENSG00000203663	ENSP00000493410.1
ENSG00000203663	ENSP00000355435.2
ENSG00000223668	
ENSG00000294253	
ENSG00000294275	
ENSG00000144659	ENSP00000497532.1
ENSG00000144659	ENSP00000394244.1
ENSG00000144659	ENSP00000493714.1
ENSG00000144659	ENSP00000497638.1
ENSG00000144659	ENSP00000495376.1
ENSG00000144659	ENSP00000496690.1
ENSG00000144659	ENSP00000494532.1
ENSG00000144659	ENSP00000494342.1
ENSG00000144659	
ENSG00000303415	
ENSG00000198128	ENSP00000353044.3
ENSG00000198128	ENSP00000493020.1
ENSG00000198128	ENSP00000493424.1
ENSG00000294290	
ENSG00000124370	ENSP00000391140.1
ENSG00000124370	ENSP00000244217.5
ENSG00000124370	
ENSG00000124370	ENSP00000437361.1
ENSG00000124370	ENSP00000441569.1
ENSG00000294295	
ENSG00000171180	ENSP00000492992.1
ENSG00000260394	
ENSG00000290022	
ENSG00000303423	
ENSG00000288065	
ENSG00000233870	
ENSG00000303434	
ENSG00000157873	ENSP00000411854.1
ENSG00000157873	ENSP00000415254.1
ENSG00000157873	ENSP00000399292.2
ENSG00000157873	ENSP00000399533.1
ENSG00000157873	ENSP00000386859.1
ENSG00000157873	ENSP00000347948.4
ENSG00000157873	
ENSG00000157873	ENSP00000486304.1
ENSG00000303437	
ENSG00000303444	
ENSG00000294300	
ENSG00000048028	ENSP00000003302.4
ENSG00000048028	ENSP00000513009.1
ENSG00000048028	ENSP00000442431.1
ENSG00000048028	ENSP00000513008.1
ENSG00000048028	ENSP00000444991.1
ENSG00000048028	
ENSG00000048028	ENSP00000441513.1
ENSG00000048028	ENSP00000440260.1
ENSG00000048028	ENSP00000442257.1
ENSG00000048028	ENSP00000445743.1
ENSG00000048028	ENSP00000438050.1
ENSG00000048028	ENSP00000437688.1
ENSG00000048028	ENSP00000445722.1
ENSG00000048028	ENSP00000440799.1
ENSG00000048028	ENSP00000446284.1
ENSG00000048028	ENSP00000437450.1
ENSG00000136699	ENSP00000405187.2
ENSG00000136699	ENSP00000407591.1
ENSG00000136699	ENSP00000403002.1
ENSG00000136699	ENSP00000397278.1
ENSG00000136699	ENSP00000259217.8
ENSG00000136699	ENSP00000506463.1
ENSG00000136699	
ENSG00000136699	ENSP00000401648.1
ENSG00000136699	ENSP00000386531.1
ENSG00000136699	ENSP00000506367.1
ENSG00000136699	ENSP00000505716.1
ENSG00000136699	ENSP00000505271.1
ENSG00000136699	ENSP00000506346.1
ENSG00000136699	ENSP00000397078.2
ENSG00000136699	ENSP00000403915.1
ENSG00000136699	ENSP00000406325.1
ENSG00000136699	ENSP00000405363.1
ENSG00000136699	ENSP00000393791.2
ENSG00000136699	ENSP00000505151.1
ENSG00000136699	ENSP00000416208.1
ENSG00000136699	ENSP00000406458.1
ENSG00000289414	
ENSG00000303466	
ENSG00000245848	ENSP00000427514.1
ENSG00000303498	
ENSG00000294320	
ENSG00000294321	
ENSG00000294325	
ENSG00000294326	
ENSG00000198597	ENSP00000516226.1
ENSG00000198597	ENSP00000516227.1
ENSG00000198597	ENSP00000516228.1
ENSG00000198597	
ENSG00000198597	ENSP00000516229.1
ENSG00000198597	ENSP00000516230.1
ENSG00000198597	ENSP00000516231.1
ENSG00000198597	ENSP00000467909.3
ENSG00000198597	ENSP00000516232.1
ENSG00000198597	ENSP00000465771.1
ENSG00000198597	ENSP00000465268.1
ENSG00000198597	ENSP00000347730.1
ENSG00000198597	ENSP00000516233.1
ENSG00000261369	
ENSG00000286580	
ENSG00000289279	
ENSG00000284158	
ENSG00000287968	
ENSG00000144655	ENSP00000273153.5
ENSG00000144655	ENSP00000422532.1
ENSG00000261404	
ENSG00000303533	
ENSG00000303547	
ENSG00000168907	ENSP00000380442.4
ENSG00000168907	ENSP00000455037.1
ENSG00000168907	ENSP00000290497.7
ENSG00000168907	ENSP00000454330.1
ENSG00000168907	
ENSG00000168907	ENSP00000456697.1
ENSG00000168907	ENSP00000455513.1
ENSG00000250658	
ENSG00000283849	
ENSG00000290024	
ENSG00000214305	
ENSG00000108733	ENSP00000225873.3
ENSG00000108733	ENSP00000466894.2
ENSG00000108733	ENSP00000466280.1
ENSG00000168334	ENSP00000379550.1
ENSG00000168334	ENSP00000343140.3
ENSG00000168334	ENSP00000391645.1
ENSG00000263520	
ENSG00000168646	ENSP00000302625.5
ENSG00000168646	ENSP00000478916.1
ENSG00000168646	ENSP00000364854.5
ENSG00000168646	
ENSG00000168646	ENSP00000464264.1
ENSG00000168646	ENSP00000463761.1
ENSG00000168646	ENSP00000463192.1
ENSG00000168646	ENSP00000441151.2
ENSG00000299385	
ENSG00000289187	
ENSG00000303565	
ENSG00000287995	
ENSG00000299401	
ENSG00000280061	
ENSG00000215034	
ENSG00000299417	
ENSG00000168329	ENSP00000444928.1
ENSG00000168329	ENSP00000439140.1
ENSG00000168329	ENSP00000351059.3
ENSG00000168329	ENSP00000382166.3
ENSG00000168329	ENSP00000394960.1
ENSG00000168329	ENSP00000408835.1
ENSG00000303570	
ENSG00000197619	ENSP00000473089.1
ENSG00000197619	ENSP00000471041.1
ENSG00000197619	ENSP00000471549.1
ENSG00000197619	ENSP00000470475.1
ENSG00000197619	ENSP00000365906.4
ENSG00000197619	ENSP00000375672.3
ENSG00000197619	ENSP00000483676.1
ENSG00000197619	ENSP00000471202.1
ENSG00000197619	ENSP00000470880.1
ENSG00000197619	ENSP00000471608.1
ENSG00000197619	ENSP00000470709.1
ENSG00000197619	ENSP00000472341.1
ENSG00000197619	
ENSG00000303584	
ENSG00000294333	
ENSG00000294341	
ENSG00000248927	
ENSG00000260281	
ENSG00000270367	
ENSG00000286689	
ENSG00000294359	
ENSG00000294379	
ENSG00000131386	ENSP00000344260.5
ENSG00000131386	ENSP00000395873.1
ENSG00000131386	
ENSG00000131386	ENSP00000496960.1
ENSG00000294381	
ENSG00000294394	
ENSG00000294399	
ENSG00000294404	
ENSG00000303593	
ENSG00000294410	
ENSG00000250620	
ENSG00000303609	
ENSG00000299431	
ENSG00000303611	
ENSG00000299442	
ENSG00000251310	
ENSG00000261079	
ENSG00000251391	
ENSG00000294436	
ENSG00000288073	
ENSG00000251248	
ENSG00000294455	
ENSG00000248238	
ENSG00000266076	ENSP00000462418.1
ENSG00000303699	
ENSG00000294481	
ENSG00000131018	
ENSG00000131018	ENSP00000346701.4
ENSG00000131018	ENSP00000441052.1
ENSG00000131018	ENSP00000356226.4
ENSG00000131018	ENSP00000396024.1
ENSG00000131018	ENSP00000356224.5
ENSG00000131018	ENSP00000500180.1
ENSG00000131018	ENSP00000500287.1
ENSG00000131018	ENSP00000356220.3
ENSG00000131018	ENSP00000500128.1
ENSG00000131018	ENSP00000500189.1
ENSG00000131018	ENSP00000516090.1
ENSG00000131018	ENSP00000437411.1
ENSG00000131018	ENSP00000443879.1
ENSG00000131018	ENSP00000390858.4
ENSG00000131018	ENSP00000442805.1
ENSG00000131018	ENSP00000356222.4
ENSG00000131018	ENSP00000500893.1
ENSG00000131018	ENSP00000356217.3
ENSG00000131018	ENSP00000500559.1
ENSG00000131018	ENSP00000500319.1
ENSG00000131018	ENSP00000499934.1
ENSG00000131018	ENSP00000414510.2
ENSG00000131018	ENSP00000438508.1
ENSG00000131018	ENSP00000440193.1
ENSG00000131018	ENSP00000500235.1
ENSG00000131018	ENSP00000446021.1
ENSG00000131018	ENSP00000441264.1
ENSG00000131018	ENSP00000481873.2
ENSG00000303707	
ENSG00000294507	
ENSG00000166887	ENSP00000326534.5
ENSG00000166887	
ENSG00000166887	ENSP00000457325.1
ENSG00000166887	ENSP00000335193.5
ENSG00000294549	
ENSG00000303773	
ENSG00000303844	
ENSG00000294553	
ENSG00000154240	ENSP00000442784.2
ENSG00000154240	ENSP00000376522.2
ENSG00000154240	ENSP00000516553.1
ENSG00000154240	ENSP00000516554.1
ENSG00000154240	ENSP00000516555.1
ENSG00000154240	ENSP00000516556.1
ENSG00000154240	ENSP00000516557.1
ENSG00000154240	ENSP00000516558.1
ENSG00000154240	ENSP00000464597.1
ENSG00000154240	
ENSG00000154240	ENSP00000320592.5
ENSG00000154240	ENSP00000462567.1
ENSG00000154240	ENSP00000440775.1
ENSG00000154240	ENSP00000463445.1
ENSG00000154240	ENSP00000463914.1
ENSG00000154240	ENSP00000464164.1
ENSG00000294690	
ENSG00000282904	
ENSG00000286509	
ENSG00000262117	
ENSG00000299462	
ENSG00000204505	ENSP00000485258.1
ENSG00000299492	
ENSG00000299525	
ENSG00000267353	
ENSG00000253321	
ENSG00000285654	
ENSG00000177151	ENSP00000492995.1
ENSG00000154813	ENSP00000419599.1
ENSG00000154813	ENSP00000373285.4
ENSG00000154813	
ENSG00000303860	
ENSG00000197863	ENSP00000349161.3
ENSG00000197863	ENSP00000478852.1
ENSG00000197863	ENSP00000480834.1
ENSG00000197863	ENSP00000480764.1
ENSG00000197863	ENSP00000435944.1
ENSG00000197863	ENSP00000467684.1
ENSG00000197863	ENSP00000433389.1
ENSG00000197863	ENSP00000434537.1
ENSG00000255647	
ENSG00000180708	ENSP00000493297.1
ENSG00000303876	
ENSG00000303898	
ENSG00000249815	
ENSG00000162775	ENSP00000498634.1
ENSG00000162775	ENSP00000358799.3
ENSG00000162775	ENSP00000473638.1
ENSG00000162775	ENSP00000473552.3
ENSG00000162775	ENSP00000483133.1
ENSG00000162775	ENSP00000498296.2
ENSG00000162775	ENSP00000498328.1
ENSG00000162775	ENSP00000499776.1
ENSG00000162775	ENSP00000480399.1
ENSG00000249849	
ENSG00000154814	ENSP00000487136.1
ENSG00000154814	ENSP00000475547.1
ENSG00000154814	ENSP00000398867.1
ENSG00000154814	ENSP00000389872.2
ENSG00000154814	ENSP00000285083.5
ENSG00000154814	
ENSG00000154814	ENSP00000397374.1
ENSG00000154814	ENSP00000476239.1
ENSG00000303911	
ENSG00000288691	
ENSG00000283413	
ENSG00000303935	
ENSG00000250855	
ENSG00000287375	
ENSG00000081692	
ENSG00000081692	ENSP00000477669.1
ENSG00000081692	ENSP00000387830.3
ENSG00000303961	
ENSG00000294721	
ENSG00000304000	
ENSG00000294735	
ENSG00000304019	
ENSG00000260186	
ENSG00000289197	
ENSG00000304023	
ENSG00000263325	
ENSG00000179023	ENSP00000383505.1
ENSG00000277369	
ENSG00000294769	
ENSG00000173171	ENSP00000357360.3
ENSG00000173171	ENSP00000317106.4
ENSG00000173171	ENSP00000408749.2
ENSG00000173171	ENSP00000476632.1
ENSG00000173171	
ENSG00000206669	
ENSG00000294851	
ENSG00000185869	ENSP00000428679.2
ENSG00000185869	ENSP00000429266.1
ENSG00000185869	
ENSG00000294874	
ENSG00000249173	
ENSG00000259841	
ENSG00000299633	
ENSG00000299638	
ENSG00000299642	
ENSG00000181282	ENSP00000502518.1
ENSG00000181273	ENSP00000322784.2
ENSG00000285581	
ENSG00000182208	
ENSG00000182208	ENSP00000328694.6
ENSG00000251629	
ENSG00000294937	
ENSG00000260441	
ENSG00000294967	
ENSG00000294970	
ENSG00000261260	
ENSG00000243297	
ENSG00000295006	
ENSG00000295015	
ENSG00000295033	
ENSG00000251247	ENSP00000465431.1
ENSG00000251247	
ENSG00000251247	ENSP00000431216.1
ENSG00000251247	ENSP00000468757.1
ENSG00000251247	ENSP00000431289.2
ENSG00000251247	ENSP00000467611.1
ENSG00000251247	ENSP00000431202.1
ENSG00000251247	ENSP00000331120.5
ENSG00000251247	ENSP00000466374.1
ENSG00000251247	ENSP00000465851.1
ENSG00000286712	
ENSG00000236481	
ENSG00000239791	
ENSG00000295101	
ENSG00000289551	
ENSG00000270739	
ENSG00000271964	
ENSG00000272498	
ENSG00000185940	ENSP00000382584.2
ENSG00000272529	
ENSG00000213368	
ENSG00000293507	
ENSG00000143862	ENSP00000272217.2
ENSG00000143862	ENSP00000485023.1
ENSG00000143862	
ENSG00000287377	
ENSG00000224085	
